-113.6 0.0 60.0 -20.0 0.0 -154.7 0.0 0.0 0.0 35.0 -21.1 -56.3 -70.0 -93.2 -37.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-138.4 0.0 60.0 -20.0 0.0 -154.7 0.0 0.0 0.0 35.7 -21.1 -56.3 -70.1 -93.2 -37.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-162.0 0.0 60.0 -20.0 0.0 -154.7 0.0 0.0 0.0 61.5 -64.7 -12.6 -70.0 -67.6 -18.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-157.0 0.0 60.0 -20.0 0.0 -154.7 0.0 0.0 0.0 76.5 -64.7 -12.6 -70.0 -84.7 -18.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
