0.3935 -0.3090 1.0176
-113.3 -80.1 109.3

0.4435 -0.3590 1.0676
-113.3 -80.1 109.3

0.4435 -0.2590 1.0676
-113.3 -80.1 109.3

0.3435 -0.2590 1.0676
-113.3 -80.1 109.3

0.3435 -0.3590 1.0676
-113.3 -80.1 109.3

0.4435 -0.3590 0.9676
-113.3 -80.1 109.3

0.4435 -0.2590 0.9676
-113.3 -80.1 109.3

0.3435 -0.2590 0.9676
-113.3 -80.1 109.3

0.3435 -0.3590 0.9676
-113.3 -80.1 109.3
